日付,時刻,外気温度,法線面直達日射,水平面天空日射,夜間放射量,絶対湿度
北見,,[℃],[W/m2],[W/m2],[W/m2],[g/kg']
1月6日,7,-11.3,0.0000000000000000,2.7777777777777800,36.1111111111111000,1.5000000000000000
1月6日,8,-11.6,33.3333333333333000,30.5555555555556000,38.8888888888889000,1.5000000000000000
1月6日,9,-9.6,30.5555555555556000,61.1111111111111000,36.1111111111111000,1.7000000000000000
1月6日,10,-7.7,27.7777777777778000,86.1111111111111000,38.8888888888889000,1.7000000000000000
1月6日,11,-6.1,30.5555555555556000,100.0000000000000000,38.8888888888889000,1.7000000000000000
1月6日,12,-4.5,116.6666666666670000,138.8888888888890000,52.7777777777778000,1.8000000000000000
1月6日,13,-4,680.5555555555560000,77.7777777777778000,86.1111111111111000,1.8000000000000000
1月6日,14,-4.2,113.8888888888890000,86.1111111111111000,55.5555555555556000,1.7000000000000000
1月6日,15,-5.4,33.3333333333333000,30.5555555555556000,38.8888888888889000,1.7000000000000000
1月6日,16,-7,0.0000000000000000,2.7777777777777800,38.8888888888889000,1.7000000000000000
1月6日,17,-9.6,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.7000000000000000
1月6日,18,-10.6,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.6000000000000000
1月6日,19,-12.3,0.0000000000000000,0.0000000000000000,38.8888888888889000,1.4000000000000000
1月6日,20,-13.3,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.3000000000000000
1月6日,21,-14.2,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.2000000000000000
1月6日,22,-14.5,0.0000000000000000,0.0000000000000000,33.3333333333333000,1.2000000000000000
1月6日,23,-15.6,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.1000000000000000
1月6日,24,-16.2,0.0000000000000000,0.0000000000000000,36.1111111111111000,1.0000000000000000
1月7日,1,-17.5,0.0000000000000000,0.0000000000000000,33.3333333333333000,0.9000000000000000
1月7日,2,-17.4,0.0000000000000000,0.0000000000000000,33.3333333333333000,0.9000000000000000
1月7日,3,-18,0.0000000000000000,0.0000000000000000,36.1111111111111000,0.9000000000000000
1月7日,4,-20,0.0000000000000000,0.0000000000000000,33.3333333333333000,0.7000000000000000
1月7日,5,-20.3,0.0000000000000000,0.0000000000000000,33.3333333333333000,0.7000000000000000
1月7日,6,-20.5,0.0000000000000000,0.0000000000000000,33.3333333333333000,0.7000000000000000
1月7日,7,-20.7,0.0000000000000000,2.7777777777777800,33.3333333333333000,0.7000000000000000
1月7日,8,-20.5,27.7777777777778000,30.5555555555556000,33.3333333333333000,0.7000000000000000
1月7日,9,-18,283.3333333333330000,91.6666666666667000,61.1111111111111000,0.9000000000000000
