飲食店等,廊下,845,856,716,732,732,752,727,793,0,0,0,0,0,0,0,0,278,0
飲食店等,ロビー,845,856,716,732,732,752,727,793,31,30,28,28,26,24,22,18,556,0
飲食店等,便所,845,856,716,732,732,752,727,793,0,0,0,0,0,0,0,0,556,625
飲食店等,喫煙室,845,856,716,732,732,752,727,793,0,0,0,0,0,0,0,0,306,1250
飲食店等,厨房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,5973
飲食店等,屋内駐車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1952
飲食店等,機械室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,769
飲食店等,電気室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1539
飲食店等,湯沸室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,149
飲食店等,食品庫等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,299
飲食店等,印刷室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,299
飲食店等,廃棄物保管場所等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,896
集会所等,アスレチック場の運動室,1800,1752,1884,1952,2129,2272,2367,2961,1267,1243,1164,1134,1076,979,895,724,635,175
集会所等,アスレチック場のロビー,1703,1630,1779,1812,1953,2060,2095,2533,26,25,24,23,22,20,18,15,425,0
集会所等,アスレチック場の便所,1703,1630,1779,1812,1953,2060,2095,2533,0,0,0,0,0,0,0,0,467,526
集会所等,アスレチック場の喫煙室,1703,1630,1779,1812,1953,2060,2095,2533,0,0,0,0,0,0,0,0,257,1052
集会所等,公式競技用スケート場,2688,2621,2753,2841,3069,3211,3375,4242,478,468,439,427,405,369,337,273,1780,183
集会所等,公式競技用体育館,2688,2621,2753,2841,3069,3211,3375,4242,478,468,439,427,405,369,337,273,1187,183
集会所等,一般競技用スケート場,2688,2621,2753,2841,3069,3211,3375,4242,478,468,439,427,405,369,337,273,890,183
集会所等,一般競技用体育館,2688,2621,2753,2841,3069,3211,3375,4242,478,468,439,427,405,369,337,273,593,183
集会所等,レクリエーション用スケート場,2688,2621,2753,2841,3069,3211,3375,4242,478,468,439,427,405,369,337,273,358,183
集会所等,レクリエーション用体育館,2688,2621,2753,2841,3069,3211,3375,4242,478,468,439,427,405,369,337,273,236,183
集会所等,競技場の客席,2231,2164,2163,2223,2363,2505,2614,3281,117,115,108,105,99,90,83,67,93,0
集会所等,競技場のロビー,1758,1721,1872,1905,2043,2149,2187,2637,29,29,27,26,25,23,21,17,443,0
集会所等,競技場の便所,1758,1721,1872,1905,2043,2149,2187,2637,0,0,0,0,0,0,0,0,488,549
集会所等,競技場の喫煙室,1758,1721,1872,1905,2043,2149,2187,2637,0,0,0,0,0,0,0,0,268,1097
集会所等,浴場施設の浴室,1964,1898,1898,1935,2030,2119,2187,2696,4861,4766,4464,4348,4128,3754,3432,2778,688,224
集会所等,浴場施設の脱衣所,1964,1898,1898,1935,2030,2119,2187,2696,4861,4766,4464,4348,4128,3754,3432,2778,359,224
集会所等,浴場施設の休憩室,1964,1898,1898,1935,2030,2119,2187,2696,62,60,57,55,52,48,43,35,399,224
集会所等,浴場施設のロビー,1964,1898,1898,1935,2030,2119,2187,2696,62,60,57,55,52,48,43,35,544,0
集会所等,浴場施設の便所,3623,3580,3862,3924,4285,4502,4660,5662,0,0,0,0,0,0,0,0,598,673
集会所等,浴場施設の喫煙室,3623,3580,3862,3924,4285,4502,4660,5662,0,0,0,0,0,0,0,0,329,1347
集会所等,映画館の客席,6690,6474,6441,6605,7145,7398,7716,9685,308,302,283,275,261,238,217,176,128,0
集会所等,映画館のロビー,3644,3634,4072,4118,4538,4739,4852,5802,31,30,28,28,26,24,22,18,641,0
集会所等,映画館の便所,3860,3814,4114,4188,4586,4817,4981,6044,0,0,0,0,0,0,0,0,641,721
集会所等,映画館の喫煙室,3860,3814,4114,4188,4586,4817,4981,6044,0,0,0,0,0,0,0,0,353,1443
集会所等,図書館の図書室,1410,1327,1232,1256,1274,1372,1375,1735,52,51,48,46,44,40,37,30,488,0
集会所等,図書館のロビー,2379,2292,2464,2513,2708,2875,2938,3568,52,51,48,46,44,40,37,30,360,0
集会所等,図書館の便所,2379,2292,2464,2513,2708,2875,2938,3568,0,0,0,0,0,0,0,0,360,405
集会所等,図書館の喫煙室,2379,2292,2464,2513,2708,2875,2938,3568,0,0,0,0,0,0,0,0,198,809
集会所等,博物館の展示室,1167,1088,967,977,965,1024,1004,1219,8,8,7,7,7,6,5,4,261,0
集会所等,博物館のロビー,1992,1917,2049,2084,2226,2367,2408,2927,52,51,48,46,44,40,37,30,288,0
集会所等,博物館の便所,1992,1917,2049,2084,2226,2367,2408,2927,0,0,0,0,0,0,0,0,288,324
集会所等,博物館の喫煙室,1992,1917,2049,2084,2226,2367,2408,2927,0,0,0,0,0,0,0,0,158,647
集会所等,劇場の楽屋,904,892,913,952,1027,1085,1136,1444,42,42,39,38,36,33,30,24,299,0
集会所等,劇場の舞台,2853,2760,2870,2987,3262,3387,3596,4571,212,208,194,189,180,163,149,121,441,0
集会所等,劇場の客席,2853,2760,2870,2987,3262,3387,3596,4571,212,208,194,189,180,163,149,121,265,0
集会所等,劇場のロビー,1788,1732,1827,1875,2014,2109,2176,2647,42,42,39,38,36,33,30,24,265,0
集会所等,劇場の便所,1788,1732,1827,1875,2014,2109,2176,2647,0,0,0,0,0,0,0,0,265,298
集会所等,劇場の喫煙室,1788,1732,1827,1875,2014,2109,2176,2647,0,0,0,0,0,0,0,0,146,595
集会所等,カラオケボックス,4925,5129,4263,4529,4864,4994,4978,5356,123,121,113,110,105,95,87,70,1368,1154
集会所等,ボーリング場,2641,2640,2988,3048,3371,3529,3649,4376,31,30,28,28,26,24,22,18,798,673
集会所等,ぱちんこ屋,3451,3433,3252,3399,3603,3687,3656,4471,154,151,141,138,131,119,109,88,1019,625
集会所等,競馬場又は競輪場の客席,1700,1647,1681,1739,1805,1965,2020,2595,117,115,108,105,99,90,83,67,298,0
集会所等,競馬場又は競輪場の券売場,1281,1249,1343,1363,1447,1532,1553,1878,0,0,0,0,0,0,0,0,298,0
集会所等,競馬場又は競輪場の店舗,1281,1249,1343,1363,1447,1532,1553,1878,0,0,0,0,0,0,0,0,298,0
集会所等,競馬場又は競輪場のロビー,1281,1249,1343,1363,1447,1532,1553,1878,29,29,27,26,25,23,21,17,325,0
集会所等,競馬場又は競輪場の便所,1281,1249,1343,1363,1447,1532,1553,1878,0,0,0,0,0,0,0,0,325,411
集会所等,競馬場又は競輪場の喫煙室,1281,1249,1343,1363,1447,1532,1553,1878,0,0,0,0,0,0,0,0,179,823
集会所等,社寺の本殿,3329,3183,3134,3244,3503,3581,3736,4765,212,208,194,189,180,163,149,121,198,0
集会所等,社寺のロビー,1971,1890,2026,2064,2221,2325,2387,2898,42,42,39,38,36,33,30,24,294,0
集会所等,社寺の便所,1971,1890,2026,2064,2221,2325,2387,2898,0,0,0,0,0,0,0,0,294,331
集会所等,社寺の喫煙室,1971,1890,2026,2064,2221,2325,2387,2898,0,0,0,0,0,0,0,0,162,661
集会所等,厨房,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,7027
集会所等,屋内駐車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1562
集会所等,機械室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,769
集会所等,電気室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1539
集会所等,湯沸室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,176
集会所等,食品庫等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,351
集会所等,印刷室等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,351
集会所等,廃棄物保管場所等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1054
工場等,倉庫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0
工場等,屋外駐車場又は駐輪場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0
共同住宅,屋内廊下,937,973,705,745,801,829,858,799,0,0,0,0,0,0,0,0,513,0
共同住宅,ロビー,1198,1215,1064,1093,1142,1166,1114,1223,0,0,0,0,0,0,0,0,1026,0
共同住宅,管理人室,431,428,366,386,394,440,418,520,25,24,23,22,21,19,17,14,369,0
共同住宅,集会室,576,549,452,453,451,478,472,538,97,95,89,87,83,75,69,56,113,0
共同住宅,屋外廊下,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0
共同住宅,屋内駐車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,997
共同住宅,機械室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,712
共同住宅,電気室,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1425
共同住宅,廃棄物保管場所等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,2137
