áTbä‚å©ëÚ (59),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-0.3,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-5.7,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
2.6,0.01,0.01,0.0,0.0
3.3,0.61,0.15,7.5,-49.9
3.8,0.60,0.32,15.0,-38.0
4.8,0.14,0.34,20.7,-24.7
5.9,1.36,0.51,24.0,-10.1
6.0,0.47,0.54,24.5,5.1
5.2,0.06,0.30,22.1,20.0
4.0,0.82,0.38,17.1,33.8
4.1,0.21,0.17,10.1,46.2
4.5,0.04,0.03,1.5,57.2
5.3,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.9,0.01,0.01,0.0,0.0
-2.2,0.15,0.11,7.5,-50.1
-2.8,0.20,0.27,15.1,-38.2
-3.1,0.58,0.46,20.8,-24.9
-3.0,0.25,0.48,24.1,-10.2
-3.2,0.17,0.43,24.6,5.0
-3.6,0.17,0.39,22.3,20.0
-4.4,0.09,0.24,17.3,33.8
-4.6,0.10,0.14,10.3,46.2
-5.1,0.04,0.03,1.7,57.2
