áVé·èº (292),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-1.1,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-4.1,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-3.1,0.01,0.02,0.0,0.0
-2.5,0.15,0.15,10.0,-51.9
-2.2,0.15,0.30,18.6,-40.7
0.1,0.67,0.58,25.3,-27.5
0.1,1.42,0.64,29.4,-12.6
1.3,0.65,0.71,30.3,3.4
1.8,1.16,0.63,28.0,19.1
1.4,0.47,0.50,22.7,33.3
1.6,0.26,0.28,15.1,45.6
0.8,0.23,0.10,5.9,56.2
0.8,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
0.6,0.01,0.02,0.0,-61.8
0.8,0.07,0.12,10.0,-52.1
1.2,0.14,0.30,18.6,-40.8
2.7,0.55,0.57,25.3,-27.7
2.5,1.07,0.68,29.5,-12.7
2.8,0.79,0.72,30.5,3.3
2.1,0.10,0.44,28.1,19.0
1.9,0.11,0.35,22.9,33.3
1.6,0.10,0.22,15.3,45.7
1.4,0.11,0.08,6.1,56.2
1.3,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.6,0.01,0.02,0.0,-62.0
0.7,0.07,0.13,10.0,-52.3
1.0,0.07,0.25,18.7,-41.0
1.6,0.07,0.35,25.4,-27.9
1.7,0.07,0.41,29.6,-12.9
1.4,0.22,0.60,30.6,3.2
1.6,0.08,0.39,28.3,19.0
1.8,0.06,0.32,23.1,33.3
1.9,0.07,0.20,15.5,45.7
2.1,0.06,0.07,6.2,56.3
1.9,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-3.5,0.04,0.03,0.1,-62.2
-2.9,0.97,0.21,10.1,-52.4
-0.6,1.12,0.41,18.8,-41.2
-0.3,0.61,0.59,25.6,-28.0
0.0,1.34,0.66,29.7,-13.0
-0.6,0.21,0.60,30.8,3.1
0.5,0.32,0.60,28.5,18.9
1.1,2.66,0.28,23.2,33.3
1.9,2.13,0.24,15.7,45.7
1.4,1.31,0.12,6.4,56.3
-0.2,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-3.6,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-5.2,0.00,0.00,0.0,0.0
-5.0,0.00,0.00,0.0,0.0
-5.2,0.00,0.00,0.0,0.0
-6.1,0.00,0.00,0.0,0.0
-5.7,0.00,0.00,0.0,0.0
-6.5,0.00,0.00,0.0,0.0
-6.8,0.01,0.02,0.1,-62.4
-6.1,0.08,0.13,10.2,-52.6
-4.9,0.07,0.25,18.9,-41.4
-4.3,0.07,0.34,25.7,-28.2
-3.0,0.06,0.41,29.9,-13.1
-1.7,0.07,0.42,30.9,3.0
-1.6,0.05,0.35,28.7,18.9
0.0,0.05,0.27,23.4,33.3
-0.5,0.07,0.20,15.8,45.7
-1.3,0.07,0.07,6.6,56.4
-1.1,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.5,0.04,0.03,0.2,-62.6
