áUìíê£ (190),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-10.4,0.00,0.00,0.0,0.0
-9.6,0.01,0.02,0.3,-63.6
-9.5,0.09,0.13,10.0,-53.3
-8.3,0.16,0.31,18.5,-41.7
-5.3,0.09,0.35,25.1,-28.2
-2.6,0.09,0.42,29.1,-13.0
1.9,0.53,0.69,30.1,3.2
3.5,0.07,0.41,27.9,19.2
3.4,0.08,0.32,22.7,33.7
2.6,0.08,0.21,15.3,46.5
2.3,0.09,0.08,6.3,57.5
1.3,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.7,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.3,0.01,0.02,0.4,-63.8
1.2,0.06,0.12,10.2,-53.5
1.5,0.06,0.24,18.7,-41.8
1.6,0.06,0.34,25.3,-28.3
2.3,0.05,0.40,29.3,-13.1
3.1,0.07,0.41,30.3,3.2
3.3,0.06,0.38,28.1,19.2
3.8,0.06,0.31,23.0,33.8
3.2,0.06,0.19,15.6,46.6
2.2,0.07,0.07,6.5,57.6
1.7,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-0.1,0.01,0.02,0.5,-64.0
0.0,0.32,0.19,10.3,-53.7
0.4,1.79,0.34,18.8,-42.0
0.9,0.42,0.56,25.5,-28.5
1.3,0.12,0.49,29.6,-13.2
1.5,0.31,0.64,30.6,3.1
0.6,0.11,0.47,28.3,19.2
0.1,0.12,0.37,23.2,33.8
-0.1,0.13,0.25,15.8,46.7
-0.3,0.13,0.10,6.7,57.8
-0.8,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.9,0.01,0.02,0.6,-64.2
