áXã¯ä‘ (798),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
0.1,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-2.9,1.14,0.15,7.6,-58.6
-0.4,1.87,0.32,17.9,-49.0
2.6,2.30,0.41,26.7,-37.3
5.6,2.41,0.49,33.1,-23.1
8.0,2.45,0.53,36.4,-6.6
8.5,1.30,0.81,36.0,10.7
8.9,0.99,0.75,31.8,26.7
9.1,0.67,0.57,24.8,40.3
8.7,0.36,0.31,15.5,51.5
8.0,0.95,0.10,4.9,60.6
5.7,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.3,0.07,0.09,7.6,-58.8
4.2,0.04,0.21,17.9,-49.2
4.2,0.02,0.24,26.7,-37.5
5.1,0.03,0.29,33.2,-23.3
5.6,0.04,0.38,36.6,-6.7
6.2,0.02,0.40,36.1,10.6
6.9,0.03,0.35,32.0,26.7
7.2,0.04,0.27,24.9,40.4
7.5,0.04,0.18,15.7,51.5
7.2,0.06,0.05,5.1,60.7
6.0,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.1,1.13,0.15,7.6,-59.0
5.9,2.00,0.30,18.0,-49.4
7.2,2.38,0.39,26.8,-37.7
8.2,2.55,0.46,33.4,-23.4
8.7,2.60,0.49,36.7,-6.9
9.3,2.58,0.49,36.3,10.5
9.8,2.51,0.45,32.2,26.7
8.8,2.35,0.37,25.1,40.4
8.4,0.77,0.35,15.9,51.6
7.9,0.24,0.09,5.3,60.8
7.0,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
6.4,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
