áVòhëq (286),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-0.4,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-3.7,0.00,0.00,0.0,0.0
-3.7,0.00,0.00,0.0,0.0
-4.1,0.04,0.03,0.6,-63.1
-5.2,0.15,0.16,10.7,-53.3
-5.7,0.13,0.32,19.5,-41.9
-5.6,0.13,0.44,26.3,-28.6
-5.5,2.81,0.35,30.6,-13.4
-5.1,1.92,0.59,31.7,3.0
-5.0,0.22,0.57,29.4,19.1
-5.3,0.12,0.40,24.1,33.6
-6.0,0.13,0.26,16.5,46.2
-6.4,0.13,0.10,7.2,57.0
-7.0,0.00,0.00,0.0,0.0
-7.8,0.00,0.00,0.0,0.0
-8.0,0.00,0.00,0.0,0.0
-8.2,0.00,0.00,0.0,0.0
-8.3,0.00,0.00,0.0,0.0
-8.6,0.00,0.00,0.0,0.0
-9.3,0.00,0.00,0.0,0.0
-10.0,0.00,0.00,0.0,0.0
-10.4,0.00,0.00,0.0,0.0
-10.8,0.00,0.00,0.0,0.0
-10.6,0.00,0.00,0.0,0.0
-11.1,0.00,0.00,0.0,0.0
-11.2,0.00,0.00,0.0,0.0
-10.8,0.00,0.00,0.0,0.0
-10.7,0.01,0.02,0.7,-63.3
-10.7,0.08,0.13,10.8,-53.5
-10.3,0.07,0.27,19.6,-42.1
-9.7,0.15,0.46,26.5,-28.8
-9.0,0.24,0.62,30.8,-13.5
-9.1,0.14,0.57,31.9,2.9
-9.3,0.07,0.42,29.6,19.0
-9.6,0.08,0.34,24.3,33.7
-9.8,0.08,0.23,16.7,46.3
-10.4,0.07,0.09,7.4,57.1
-10.9,0.00,0.00,0.0,0.0
-11.1,0.00,0.00,0.0,0.0
-11.6,0.00,0.00,0.0,0.0
-11.8,0.00,0.00,0.0,0.0
-11.8,0.00,0.00,0.0,0.0
-12.4,0.00,0.00,0.0,0.0
-12.0,0.00,0.00,0.0,0.0
-12.3,0.00,0.00,0.0,0.0
-11.7,0.00,0.00,0.0,0.0
-11.4,0.00,0.00,0.0,0.0
-11.3,0.00,0.00,0.0,0.0
-11.2,0.00,0.00,0.0,0.0
-11.4,0.00,0.00,0.0,0.0
-11.3,0.00,0.00,0.0,0.0
-11.1,0.01,0.02,0.8,-63.5
-11.0,0.08,0.14,10.9,-53.7
-10.6,0.06,0.26,19.7,-42.3
-9.7,0.08,0.36,26.7,-29.0
-8.9,0.07,0.44,31.0,-13.7
-8.6,0.12,0.55,32.1,2.8
-8.3,0.06,0.42,29.9,19.0
