áVî\ë„ (186),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
1.7,0.24,0.32,17.2,-41.2
2.0,0.34,0.49,23.7,-28.0
2.3,0.06,0.37,27.7,-13.1
2.9,1.38,0.63,28.8,2.8
2.9,0.74,0.62,26.7,18.4
1.7,0.07,0.30,21.7,32.8
1.8,0.09,0.20,14.5,45.4
0.6,0.09,0.07,5.6,56.4
0.2,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.1,0.01,0.01,0.0,0.0
1.7,0.24,0.15,8.9,-52.9
2.4,0.16,0.28,17.3,-41.4
2.9,0.19,0.44,23.9,-28.1
3.2,1.31,0.62,27.9,-13.2
3.1,1.59,0.60,29.0,2.7
2.6,1.53,0.56,26.9,18.4
2.7,0.31,0.45,21.9,32.8
2.2,0.11,0.21,14.7,45.5
1.9,0.11,0.08,5.8,56.5
1.6,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-2.8,0.01,0.01,0.0,0.0
-2.5,0.06,0.10,9.0,-53.1
-2.3,0.04,0.20,17.5,-41.6
-1.6,0.04,0.26,24.0,-28.3
-1.0,0.03,0.32,28.1,-13.3
0.0,0.03,0.33,29.2,2.6
0.9,0.05,0.30,27.1,18.4
1.0,0.05,0.24,22.1,32.8
1.1,0.05,0.17,14.9,45.5
0.8,0.06,0.06,6.0,56.6
-0.9,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.0,0.01,0.01,0.0,0.0
0.3,0.10,0.12,9.1,-53.3
-0.2,0.13,0.28,17.6,-41.7
0.8,0.63,0.55,24.2,-28.5
1.7,0.24,0.57,28.3,-13.5
2.1,0.62,0.68,29.4,2.6
-0.2,0.05,0.35,27.3,18.4
0.7,1.32,0.48,22.3,32.9
0.8,0.40,0.31,15.1,45.6
-0.2,0.09,0.08,6.2,56.7
-0.8,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-3.5,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-3.6,0.01,0.01,0.0,0.0
-3.5,0.08,0.12,9.2,-53.5
-2.8,0.07,0.22,17.7,-41.9
-0.1,0.05,0.30,24.4,-28.6
-0.5,0.07,0.42,28.5,-13.6
-0.1,0.27,0.60,29.6,2.5
0.0,0.63,0.64,27.5,18.3
-0.4,0.14,0.37,22.6,32.9
-0.7,0.07,0.19,15.3,45.7
-1.3,0.09,0.08,6.4,56.7
-2.0,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-3.6,0.00,0.00,0.0,0.0
-2.4,0.01,0.01,0.0,0.0
-2.5,0.07,0.12,9.4,-53.7
-1.8,0.44,0.38,17.9,-42.1
-0.9,0.20,0.45,24.5,-28.8
-1.0,0.85,0.67,28.7,-13.7
-1.4,0.06,0.37,29.8,2.4
-1.4,0.04,0.35,27.7,18.3
-1.5,0.06,0.28,22.8,32.9
-1.7,0.08,0.20,15.5,45.7
-1.6,0.08,0.08,6.6,56.8
-1.9,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-3.7,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-2.7,0.01,0.01,0.0,0.0
-2.6,0.06,0.11,9.5,-53.9
-2.2,0.07,0.23,18.0,-42.3
-3.3,0.05,0.31,24.7,-28.9
-3.2,1.04,0.67,28.9,-13.8
-1.5,0.65,0.70,30.0,2.3
-1.3,0.05,0.35,28.0,18.3
-1.6,0.06,0.29,23.0,33.0
-3.0,0.05,0.19,15.7,45.8
-3.5,0.05,0.07,6.8,57.0
-3.7,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-2.5,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
