áWaïóâÆ (593),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
1.3,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.1,0.01,0.01,0.0,0.0
-0.9,0.04,0.09,9.5,-55.9
-1.8,0.03,0.20,19.1,-45.4
-2.4,0.03,0.30,26.9,-32.9
-1.3,0.05,0.34,32.3,-18.1
-1.0,0.04,0.37,34.4,-1.5
-0.2,0.03,0.36,32.9,15.2
-1.1,0.04,0.28,28.1,30.4
-1.2,0.04,0.21,20.6,43.3
-0.1,0.05,0.12,11.3,54.1
1.0,0.01,0.02,0.7,63.2
0.3,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.6,0.01,0.01,0.0,0.0
-0.7,0.07,0.12,9.5,-56.1
-0.4,0.06,0.24,19.2,-45.6
0.8,0.05,0.34,27.0,-33.1
1.3,0.04,0.40,32.4,-18.2
1.7,0.03,0.43,34.6,-1.6
2.2,0.05,0.40,33.1,15.1
2.6,0.45,0.64,28.3,30.4
2.8,0.24,0.39,20.8,43.4
2.4,0.16,0.18,11.5,54.2
1.5,0.04,0.03,0.8,63.3
0.4,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
0.8,0.01,0.01,0.0,0.0
1.8,0.09,0.12,9.6,-56.2
3.6,0.06,0.25,19.2,-45.8
4.7,0.06,0.34,27.2,-33.2
5.3,0.05,0.40,32.6,-18.4
5.9,0.04,0.44,34.8,-1.7
6.6,0.05,0.41,33.3,15.1
6.7,0.19,0.53,28.5,30.4
7.0,0.69,0.47,21.0,43.4
6.6,0.22,0.20,11.7,54.2
5.3,0.04,0.03,1.0,63.4
4.0,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-0.5,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-1.3,0.01,0.01,0.0,0.0
-0.9,0.06,0.11,9.6,-56.4
-0.2,0.05,0.22,19.3,-46.0
1.2,0.03,0.30,27.3,-33.4
3.0,0.04,0.36,32.7,-18.5
4.8,0.03,0.38,35.0,-1.8
6.9,0.02,0.38,33.5,15.0
8.5,0.05,0.39,28.7,30.4
9.1,0.05,0.24,21.2,43.5
8.5,0.06,0.14,11.8,54.3
7.1,0.04,0.03,1.2,63.5
6.0,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.9,0.01,0.01,0.0,0.0
5.9,0.08,0.13,9.7,-56.6
6.0,0.06,0.25,19.4,-46.2
10.3,0.06,0.34,27.4,-33.6
10.4,0.05,0.41,32.9,-18.7
11.7,0.04,0.45,35.1,-2.0
11.9,0.05,0.42,33.7,15.0
12.1,0.44,0.65,28.9,30.4
11.5,0.50,0.47,21.4,43.5
10.6,0.17,0.19,12.0,54.4
9.6,0.04,0.03,1.4,63.6
8.6,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
7.3,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.2,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.4,0.00,0.00,0.0,0.0
3.3,0.01,0.01,0.0,0.0
3.2,0.06,0.11,9.8,-56.8
3.8,0.04,0.23,19.5,-46.4
4.3,0.04,0.31,27.6,-33.8
4.7,0.02,0.37,33.1,-18.8
5.1,0.03,0.39,35.3,-2.1
5.6,0.06,0.45,33.9,14.9
5.9,0.03,0.32,29.1,30.4
5.9,0.05,0.24,21.6,43.6
5.4,0.06,0.14,12.2,54.5
4.9,0.04,0.03,1.6,63.7
3.4,0.00,0.00,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.6,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.4,0.01,0.01,0.0,0.0
3.3,0.06,0.12,9.9,-57.0
3.5,0.05,0.22,19.6,-46.6
3.7,0.03,0.32,27.7,-34.0
4.3,0.03,0.37,33.3,-19.0
4.6,0.03,0.40,35.5,-2.2
4.9,0.07,0.45,34.2,14.9
4.9,0.09,0.46,29.3,30.5
4.9,0.04,0.25,21.8,43.7
4.4,0.06,0.15,12.4,54.6
4.2,0.04,0.03,1.7,63.8
3.9,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
3.1,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.0,0.00,0.00,0.0,0.0
0.6,0.01,0.01,0.0,0.0
0.6,0.08,0.13,10.0,-57.2
