áXñ˚í√ (797),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
3.4,0.12,0.10,7.6,-57.8
4.2,0.10,0.26,17.8,-48.2
7.8,1.50,0.55,26.4,-36.4
9.5,0.39,0.73,32.7,-22.2
10.5,0.26,0.74,35.8,-5.8
11.0,0.10,0.55,35.2,11.2
10.9,0.15,0.56,31.0,27.0
11.2,0.10,0.36,23.9,40.4
11.2,0.11,0.21,14.7,51.4
10.8,0.11,0.05,4.1,60.5
10.4,0.00,0.00,0.0,0.0
10.0,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
10.6,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
11.7,0.00,0.00,0.0,0.0
9.0,0.00,0.00,0.0,0.0
11.2,0.00,0.00,0.0,0.0
12.3,0.00,0.00,0.0,0.0
11.8,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
9.8,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
7.5,0.00,0.00,0.0,0.0
6.5,0.28,0.13,7.6,-58.0
6.4,2.06,0.29,17.8,-48.3
7.4,1.77,0.51,26.5,-36.6
7.6,0.49,0.75,32.8,-22.4
8.3,0.24,0.73,35.9,-6.0
8.4,0.50,0.82,35.3,11.1
8.8,0.68,0.74,31.2,26.9
9.2,0.71,0.55,24.1,40.4
8.0,0.17,0.25,14.9,51.4
7.0,0.18,0.07,4.3,60.5
6.1,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.3,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
3.6,0.87,0.15,7.6,-58.1
4.9,2.46,0.24,17.8,-48.5
6.9,2.95,0.26,26.5,-36.8
8.7,3.10,0.30,32.9,-22.5
9.4,3.15,0.32,36.0,-6.1
10.3,3.14,0.32,35.5,11.0
11.1,3.04,0.30,31.3,26.9
11.4,2.82,0.26,24.2,40.4
11.0,2.16,0.23,15.0,51.5
9.3,0.96,0.09,4.4,60.6
7.9,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
6.5,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
2.7,0.65,0.15,7.6,-58.3
6.1,2.16,0.28,17.9,-48.7
11.0,2.62,0.34,26.6,-37.0
12.4,1.00,0.78,33.0,-22.7
12.5,1.33,0.81,36.2,-6.3
14.0,2.37,0.55,35.7,10.9
13.6,1.95,0.58,31.5,26.9
13.2,0.33,0.51,24.4,40.4
12.3,0.25,0.28,15.2,51.5
11.9,0.28,0.08,4.6,60.7
11.3,0.00,0.00,0.0,0.0
10.9,0.00,0.00,0.0,0.0
10.7,0.00,0.00,0.0,0.0
10.8,0.00,0.00,0.0,0.0
9.9,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
8.3,0.00,0.00,0.0,0.0
7.7,0.00,0.00,0.0,0.0
7.7,0.06,0.09,7.6,-58.5
7.8,0.02,0.17,17.9,-48.9
8.2,0.03,0.30,26.7,-37.1
8.2,0.04,0.35,33.1,-22.9
8.1,0.00,0.29,36.3,-6.4
8.2,0.00,0.28,35.8,10.8
8.8,0.00,0.25,31.7,26.8
9.1,0.04,0.25,24.6,40.4
9.0,0.07,0.19,15.4,51.6
8.8,0.08,0.05,4.7,60.7
8.6,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.4,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
8.0,0.00,0.00,0.0,0.0
7.6,0.00,0.00,0.0,0.0
6.6,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
8.6,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
9.2,0.00,0.00,0.0,0.0
8.9,0.85,0.16,7.7,-58.7
9.2,2.41,0.24,18.0,-49.1
10.0,2.88,0.28,26.7,-37.3
10.7,3.04,0.32,33.2,-23.0
11.4,3.07,0.35,36.5,-6.5
12.0,3.09,0.34,36.0,10.8
11.8,2.59,0.43,31.9,26.8
11.8,2.48,0.34,24.8,40.5
10.7,1.87,0.27,15.5,51.6
8.9,0.96,0.10,4.9,60.8
7.8,0.00,0.00,0.0,0.0
7.3,0.00,0.00,0.0,0.0
6.9,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.3,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
4.9,0.00,0.00,0.0,0.0
5.0,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.8,0.84,0.16,7.7,-58.8
7.0,2.38,0.25,18.0,-49.2
8.2,2.86,0.29,26.8,-37.5
8.6,3.04,0.32,33.3,-23.2
9.7,3.11,0.34,36.6,-6.6
9.7,2.29,0.58,36.2,10.7
8.7,0.85,0.76,32.0,26.8
9.1,2.81,0.27,24.9,40.5
8.7,2.18,0.24,15.7,51.7
7.6,1.12,0.10,5.1,60.9
6.1,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
4.8,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
2.3,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
-0.1,0.01,0.01,0.0,0.0
0.0,1.00,0.16,7.7,-59.0
2.8,2.25,0.27,18.1,-49.4
5.9,2.93,0.27,26.9,-37.7
7.4,3.09,0.31,33.4,-23.4
8.9,3.15,0.33,36.8,-6.8
9.6,3.13,0.33,36.4,10.6
9.2,3.08,0.30,32.2,26.8
9.2,2.86,0.26,25.1,40.5
9.3,1.95,0.27,15.9,51.7
8.3,0.44,0.10,5.3,61.0
7.2,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
5.4,0.00,0.00,0.0,0.0
5.3,0.00,0.00,0.0,0.0
5.5,0.00,0.00,0.0,0.0
5.3,0.01,0.01,0.0,0.0
5.1,0.75,0.16,7.8,-59.2
5.3,2.48,0.24,18.2,-49.6
7.2,2.94,0.27,27.0,-37.9
8.9,3.10,0.31,33.6,-23.6
9.1,3.15,0.33,37.0,-6.9
10.2,3.13,0.33,36.5,10.6
10.1,3.08,0.30,32.4,26.8
10.5,2.84,0.27,25.3,40.6
11.0,2.26,0.23,16.1,51.8
9.9,1.08,0.11,5.4,61.0
7.5,0.00,0.00,0.0,0.0
5.7,0.00,0.00,0.0,0.0
4.6,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
4.1,0.00,0.00,0.0,0.0
3.5,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
1.0,0.67,0.16,7.8,-59.4
2.5,2.26,0.27,18.2,-49.8
6.6,2.74,0.32,27.1,-38.1
10.4,2.06,0.60,33.7,-23.7
11.6,1.13,0.87,37.1,-7.0
12.6,2.10,0.64,36.7,10.5
12.7,2.84,0.37,32.6,26.8
12.3,1.34,0.55,25.5,40.6
12.3,0.57,0.35,16.3,51.9
11.9,0.31,0.10,5.6,61.1
10.9,0.00,0.00,0.0,0.0
9.3,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
7.6,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
7.0,0.00,0.00,0.0,0.0
7.2,0.00,0.00,0.0,0.0
7.5,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
8.8,0.25,0.14,7.9,-59.6
9.3,0.97,0.40,18.3,-50.0
11.2,2.76,0.32,27.2,-38.3
14.1,2.89,0.37,33.9,-23.9
15.0,2.95,0.39,37.3,-7.2
15.6,1.21,0.85,36.9,10.4
15.4,2.46,0.47,32.8,26.8
14.9,2.70,0.31,25.7,40.7
14.4,2.12,0.26,16.5,52.0
12.8,1.15,0.11,5.8,61.3
11.1,0.00,0.00,0.0,0.0
10.2,0.00,0.00,0.0,0.0
9.1,0.00,0.00,0.0,0.0
8.7,0.00,0.00,0.0,0.0
7.1,0.00,0.00,0.0,0.0
6.1,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
3.7,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
2.8,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.1,0.01,0.01,0.0,0.0
0.4,0.85,0.16,7.9,-59.8
