áVè„ã„àÍêF (423),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
2.1,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
1.8,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
1.6,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.1,0.00,0.00,0.0,0.0
0.9,0.01,0.02,0.1,-63.0
1.2,0.11,0.15,10.4,-53.6
1.9,0.10,0.29,19.5,-42.7
2.2,0.11,0.41,26.8,-29.7
3.6,0.80,0.74,31.4,-14.6
5.1,0.79,0.78,32.8,1.7
5.5,0.09,0.48,30.7,17.9
5.6,0.10,0.40,25.4,32.6
5.5,0.11,0.27,17.8,45.1
5.4,0.11,0.11,8.4,55.7
5.0,0.01,0.01,0.0,0.0
3.1,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.6,0.04,0.03,0.1,-63.1
-1.6,0.28,0.19,10.5,-53.8
-1.4,1.37,0.41,19.6,-42.9
3.2,2.77,0.31,26.9,-29.9
5.5,2.05,0.56,31.5,-14.8
4.4,0.84,0.78,32.9,1.6
5.6,0.33,0.66,30.9,17.9
5.3,1.14,0.58,25.6,32.6
4.7,0.24,0.34,18.0,45.2
2.9,0.26,0.15,8.5,55.7
1.7,0.01,0.01,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
-0.8,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-2.7,0.00,0.00,0.0,0.0
-2.8,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-3.5,0.00,0.00,0.0,0.0
-4.4,0.00,0.00,0.0,0.0
-4.0,0.00,0.00,0.0,0.0
-3.4,0.08,0.04,0.1,-63.3
-3.3,0.40,0.21,10.6,-54.0
-1.6,1.62,0.38,19.7,-43.0
3.0,2.99,0.26,27.0,-30.0
4.2,3.12,0.28,31.7,-14.9
4.9,3.15,0.29,33.1,1.5
5.4,3.10,0.28,31.0,17.9
4.9,1.39,0.55,25.8,32.6
4.6,0.37,0.37,18.1,45.2
2.4,0.41,0.17,8.7,55.8
1.0,0.01,0.01,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-3.0,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-3.0,0.04,0.03,0.2,-63.5
-3.6,0.43,0.21,10.6,-54.2
-1.1,0.31,0.39,19.8,-43.2
0.0,2.48,0.38,27.1,-30.2
3.1,2.25,0.51,31.8,-15.1
4.5,3.08,0.31,33.3,1.4
5.1,2.63,0.41,31.2,17.8
4.5,1.27,0.57,26.0,32.6
3.5,0.42,0.39,18.3,45.3
2.2,0.34,0.17,8.9,55.9
1.3,0.01,0.01,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
