áUà…ìﬂ (412),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-8.9,0.00,0.00,0.0,0.0
-9.6,0.00,0.00,0.0,0.0
-9.9,0.00,0.00,0.0,0.0
-9.5,0.00,0.00,0.0,0.0
-10.3,0.04,0.03,0.0,0.0
-9.8,1.35,0.20,10.5,-55.6
-6.6,2.79,0.22,19.8,-44.6
-3.4,3.12,0.24,27.3,-31.6
-2.4,3.26,0.25,32.3,-16.4
-1.5,3.30,0.26,34.0,0.3
-0.6,3.23,0.26,32.2,17.0
-0.4,3.10,0.24,27.1,32.1
-0.2,2.71,0.22,19.5,45.0
-1.4,1.89,0.17,10.1,55.9
-3.4,0.04,0.03,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-5.5,0.00,0.00,0.0,0.0
-6.3,0.00,0.00,0.0,0.0
-7.5,0.00,0.00,0.0,0.0
-8.1,0.00,0.00,0.0,0.0
-9.7,0.00,0.00,0.0,0.0
-10.2,0.00,0.00,0.0,0.0
-10.5,0.00,0.00,0.0,0.0
-11.3,0.00,0.00,0.0,0.0
-11.1,0.00,0.00,0.0,0.0
-11.5,0.00,0.00,0.0,0.0
-12.0,0.00,0.00,0.0,0.0
-12.1,0.00,0.00,0.0,0.0
-11.6,0.04,0.03,0.0,0.0
-10.9,1.32,0.21,10.6,-55.8
-7.5,2.75,0.22,19.9,-44.8
-4.5,3.13,0.24,27.5,-31.8
-2.8,3.24,0.26,32.5,-16.6
-1.4,3.26,0.27,34.2,0.2
-0.1,3.23,0.26,32.4,16.9
0.9,3.08,0.24,27.3,32.1
1.3,2.71,0.22,19.7,45.1
1.7,1.91,0.17,10.3,56.0
-1.3,0.04,0.03,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-3.2,0.00,0.00,0.0,0.0
-4.8,0.00,0.00,0.0,0.0
-6.4,0.00,0.00,0.0,0.0
-6.6,0.00,0.00,0.0,0.0
-7.8,0.00,0.00,0.0,0.0
-8.4,0.00,0.00,0.0,0.0
-8.5,0.00,0.00,0.0,0.0
-9.4,0.00,0.00,0.0,0.0
-9.6,0.00,0.00,0.0,0.0
-10.4,0.00,0.00,0.0,0.0
-10.7,0.00,0.00,0.0,0.0
-11.0,0.00,0.00,0.0,0.0
-11.0,0.04,0.03,0.1,-65.3
-9.6,1.15,0.22,10.7,-56.0
-5.8,2.50,0.26,20.1,-45.0
-1.9,2.80,0.31,27.7,-32.0
-0.3,2.91,0.35,32.7,-16.7
2.2,2.94,0.36,34.5,0.1
3.8,2.90,0.35,32.7,16.9
5.2,2.77,0.32,27.6,32.2
5.1,2.41,0.28,20.0,45.2
3.9,0.44,0.21,10.5,56.1
2.2,0.04,0.03,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-2.6,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-4.3,0.00,0.00,0.0,0.0
-4.5,0.00,0.00,0.0,0.0
-5.5,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-5.1,0.00,0.00,0.0,0.0
-5.1,0.00,0.00,0.0,0.0
-4.5,0.00,0.00,0.0,0.0
-3.9,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-3.3,0.01,0.02,0.2,-65.6
-2.9,0.08,0.14,10.8,-56.2
-3.0,0.07,0.25,20.2,-45.2
-2.2,0.07,0.39,27.8,-32.2
0.8,0.60,0.77,32.9,-16.9
-0.4,0.19,0.65,34.7,0.0
0.4,0.18,0.61,32.9,16.9
7.3,0.08,0.41,27.8,32.2
7.6,0.03,0.20,20.2,45.3
7.3,0.01,0.07,10.8,56.2
8.0,0.01,0.01,0.1,65.6
8.1,0.00,0.00,0.0,0.0
7.9,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
8.1,0.00,0.00,0.0,0.0
7.3,0.00,0.00,0.0,0.0
6.7,0.00,0.00,0.0,0.0
8.2,0.00,0.00,0.0,0.0
9.4,0.00,0.00,0.0,0.0
9.7,0.00,0.00,0.0,0.0
8.5,0.00,0.00,0.0,0.0
7.4,0.00,0.00,0.0,0.0
6.0,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
3.8,0.01,0.01,0.3,-65.8
3.6,0.08,0.14,10.9,-56.4
4.0,0.14,0.33,20.4,-45.4
4.6,1.24,0.63,28.0,-32.4
6.6,2.24,0.54,33.1,-17.0
7.0,2.27,0.56,34.9,0.0
6.1,2.24,0.54,33.1,16.9
6.4,1.75,0.55,28.0,32.3
4.9,1.24,0.44,20.4,45.4
4.7,0.84,0.23,11.0,56.4
2.6,0.04,0.03,0.3,65.8
1.5,0.00,0.00,0.0,0.0
-0.3,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-2.3,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-4.7,0.00,0.00,0.0,0.0
-5.3,0.00,0.00,0.0,0.0
-5.8,0.00,0.00,0.0,0.0
-5.7,0.00,0.00,0.0,0.0
-5.9,0.00,0.00,0.0,0.0
-6.5,0.00,0.00,0.0,0.0
-7.2,0.00,0.00,0.0,0.0
-7.0,0.04,0.03,0.4,-66.0
-6.0,1.39,0.21,11.1,-56.6
-3.1,2.63,0.25,20.5,-45.6
-1.2,2.92,0.29,28.2,-32.5
-1.0,3.04,0.32,33.3,-17.1
-0.2,3.08,0.33,35.2,-0.1
0.4,3.04,0.32,33.4,16.9
-0.1,2.89,0.30,28.3,32.4
-1.5,2.55,0.26,20.6,45.5
-3.0,1.02,0.23,11.2,56.5
-3.9,0.04,0.03,0.5,65.9
-4.5,0.00,0.00,0.0,0.0
-5.0,0.00,0.00,0.0,0.0
-5.6,0.00,0.00,0.0,0.0
-6.3,0.00,0.00,0.0,0.0
-6.9,0.00,0.00,0.0,0.0
-8.1,0.00,0.00,0.0,0.0
-9.2,0.00,0.00,0.0,0.0
-8.4,0.00,0.00,0.0,0.0
-8.1,0.00,0.00,0.0,0.0
-8.8,0.00,0.00,0.0,0.0
-9.1,0.00,0.00,0.0,0.0
-9.4,0.00,0.00,0.0,0.0
-9.2,0.00,0.00,0.0,0.0
-9.9,0.08,0.04,0.5,-66.2
-8.3,1.49,0.21,11.2,-56.8
-4.0,2.79,0.22,20.7,-45.8
-2.5,3.13,0.24,28.4,-32.7
-1.5,3.23,0.27,33.6,-17.3
-0.5,3.24,0.28,35.4,-0.2
0.1,3.20,0.28,33.6,17.0
-0.1,3.09,0.25,28.5,32.4
0.0,2.75,0.23,20.9,45.6
-1.1,1.97,0.18,11.4,56.6
-1.8,0.08,0.04,0.7,66.1
-2.3,0.00,0.00,0.0,0.0
-3.8,0.00,0.00,0.0,0.0
-5.5,0.00,0.00,0.0,0.0
-6.7,0.00,0.00,0.0,0.0
-6.9,0.00,0.00,0.0,0.0
-6.4,0.00,0.00,0.0,0.0
-6.5,0.00,0.00,0.0,0.0
-7.3,0.00,0.00,0.0,0.0
-8.0,0.00,0.00,0.0,0.0
-8.2,0.00,0.00,0.0,0.0
-7.5,0.00,0.00,0.0,0.0
-7.0,0.00,0.00,0.0,0.0
-7.2,0.00,0.00,0.0,0.0
-6.4,0.08,0.04,0.6,-66.5
-4.6,1.37,0.22,11.3,-57.1
-2.1,2.62,0.26,20.9,-46.1
-0.5,2.94,0.29,28.6,-32.9
1.5,3.06,0.32,33.8,-17.4
2.8,3.09,0.33,35.7,-0.2
3.4,3.05,0.32,33.9,17.0
4.3,2.91,0.30,28.8,32.5
4.2,2.63,0.26,21.1,45.7
