áWaóºí√ (495),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
-1.2,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-0.9,0.01,0.02,0.0,0.0
0.0,1.60,0.16,8.8,-53.2
1.4,2.41,0.24,17.5,-42.1
5.2,2.82,0.26,24.4,-29.1
6.8,2.95,0.29,28.8,-14.3
7.2,3.01,0.29,30.1,1.6
7.6,2.93,0.29,28.1,17.4
7.6,2.76,0.26,23.2,31.8
7.1,2.25,0.23,15.9,44.4
7.0,1.58,0.13,6.9,55.2
4.8,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
2.6,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
5.6,0.00,0.00,0.0,0.0
4.7,0.00,0.00,0.0,0.0
5.1,0.00,0.00,0.0,0.0
5.7,0.01,0.01,0.0,0.0
6.1,0.04,0.08,8.8,-53.4
6.5,0.05,0.20,17.6,-42.2
10.3,0.03,0.28,24.5,-29.3
10.7,0.01,0.26,28.9,-14.5
9.2,0.01,0.29,30.2,1.5
8.1,0.04,0.31,28.3,17.3
7.3,0.03,0.27,23.4,31.8
6.8,0.05,0.19,16.1,44.4
6.8,0.07,0.08,7.0,55.3
6.6,0.00,0.00,0.0,0.0
5.8,0.00,0.00,0.0,0.0
5.9,0.00,0.00,0.0,0.0
5.2,0.00,0.00,0.0,0.0
4.5,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
4.4,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
4.0,0.00,0.00,0.0,0.0
3.8,0.00,0.00,0.0,0.0
3.9,0.00,0.00,0.0,0.0
3.2,0.00,0.00,0.0,0.0
4.2,0.00,0.00,0.0,0.0
2.5,0.01,0.01,0.0,0.0
2.2,0.04,0.08,8.9,-53.6
2.4,0.03,0.16,17.7,-42.4
2.6,0.03,0.23,24.6,-29.4
2.8,0.01,0.27,29.0,-14.6
3.0,0.03,0.27,30.4,1.4
2.8,0.01,0.27,28.5,17.3
2.0,0.01,0.21,23.6,31.8
2.4,0.05,0.19,16.3,44.5
2.6,0.07,0.08,7.2,55.3
2.3,0.00,0.00,0.0,0.0
2.5,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
0.6,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
-0.1,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
0.5,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.4,0.01,0.01,0.0,0.0
-0.3,0.06,0.10,8.9,-53.8
0.4,0.04,0.18,17.7,-42.6
1.3,0.04,0.28,24.7,-29.6
1.8,0.08,0.42,29.2,-14.7
2.5,0.17,0.56,30.6,1.3
2.5,0.45,0.64,28.7,17.2
2.5,0.08,0.35,23.8,31.8
2.7,0.07,0.20,16.4,44.5
2.4,0.07,0.09,7.4,55.4
0.7,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.7,0.00,0.00,0.0,0.0
1.2,0.00,0.00,0.0,0.0
1.5,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.7,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.1,0.00,0.00,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.4,0.00,0.00,0.0,0.0
0.2,0.01,0.01,0.0,0.0
0.1,0.05,0.09,9.0,-53.9
0.1,0.05,0.19,17.8,-42.8
0.2,0.05,0.28,24.8,-29.8
1.0,0.17,0.53,29.3,-14.9
0.3,0.06,0.43,30.8,1.2
0.2,0.04,0.33,28.9,17.2
0.2,0.03,0.28,23.9,31.8
-0.2,0.05,0.18,16.6,44.5
-0.7,0.06,0.08,7.6,55.5
-0.7,0.00,0.00,0.0,0.0
-1.1,0.00,0.00,0.0,0.0
-1.0,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-2.1,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-1.6,0.01,0.01,0.0,0.0
-1.8,0.10,0.12,9.1,-54.1
-1.5,0.08,0.25,18.0,-43.0
-0.8,0.54,0.56,25.0,-29.9
-0.1,1.54,0.62,29.5,-15.0
0.7,1.59,0.64,30.9,1.1
0.9,0.84,0.68,29.1,17.2
0.1,0.08,0.34,24.2,31.8
0.2,0.09,0.23,16.8,44.6
0.4,0.10,0.11,7.8,55.5
-0.1,0.01,0.01,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-1.9,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-1.2,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.3,0.00,0.00,0.0,0.0
-0.9,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
-1.4,0.00,0.00,0.0,0.0
-0.6,0.00,0.00,0.0,0.0
-0.8,0.01,0.01,0.0,0.0
-0.8,0.12,0.13,9.2,-54.3
-0.3,0.38,0.37,18.1,-43.1
-0.4,0.17,0.45,25.1,-30.1
-0.7,0.13,0.50,29.7,-15.2
0.9,0.52,0.72,31.1,1.0
1.6,0.15,0.51,29.3,17.1
0.9,0.30,0.50,24.4,31.8
0.9,0.14,0.28,17.0,44.6
1.3,0.07,0.10,8.0,55.6
0.8,0.01,0.01,0.0,0.0
0.0,0.00,0.00,0.0,0.0
0.3,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.2,0.00,0.00,0.0,0.0
0.2,0.00,0.00,0.0,0.0
-0.4,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.9,0.00,0.00,0.0,0.0
-3.1,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-3.3,0.00,0.00,0.0,0.0
-3.4,0.00,0.00,0.0,0.0
-4.3,0.00,0.00,0.0,0.0
-3.1,0.01,0.02,0.0,0.0
-2.4,0.34,0.18,9.3,-54.5
-0.5,1.40,0.37,18.2,-43.3
2.4,1.69,0.50,25.3,-30.3
3.4,1.79,0.58,29.9,-15.3
4.1,1.81,0.61,31.3,0.9
4.8,0.13,0.51,29.5,17.1
5.3,0.10,0.36,24.6,31.9
4.9,0.11,0.26,17.2,44.7
4.3,0.14,0.12,8.2,55.7
3.8,0.01,0.01,0.0,0.0
2.9,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
1.3,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
2.1,0.00,0.00,0.0,0.0
0.8,0.00,0.00,0.0,0.0
0.9,0.00,0.00,0.0,0.0
1.4,0.00,0.00,0.0,0.0
2.4,0.00,0.00,0.0,0.0
2.2,0.00,0.00,0.0,0.0
1.9,0.00,0.00,0.0,0.0
2.0,0.00,0.00,0.0,0.0
0.2,0.01,0.01,0.0,0.0
-0.4,0.05,0.10,9.4,-54.7
-0.1,0.05,0.21,18.3,-43.5
1.0,0.05,0.29,25.4,-30.4
0.9,0.36,0.65,30.0,-15.4
1.0,0.20,0.60,31.5,0.9
1.0,0.38,0.65,29.7,17.1
0.0,0.22,0.47,24.8,31.9
-0.8,0.07,0.22,17.5,44.8
-0.6,0.08,0.11,8.4,55.8
-1.1,0.01,0.01,0.0,0.0
-0.7,0.00,0.00,0.0,0.0
-1.6,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.2,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-1.8,0.00,0.00,0.0,0.0
-2.4,0.00,0.00,0.0,0.0
-1.7,0.00,0.00,0.0,0.0
-2.0,0.00,0.00,0.0,0.0
-1.5,0.00,0.00,0.0,0.0
